,id,target,disposition,period,t0,duration
3339,K00415.01,0,CANDIDATE,166.7876551,245.143036,5.8676
3340,K00070.03,1,CONFIRMED,77.6114427,164.7292,7.1786
3341,K00416.01,1,CONFIRMED,18.20795835,185.84306,3.7965
3342,K04896.02,0,CANDIDATE,49.537365,172.1948,9.862
3343,K00473.01,1,CONFIRMED,12.70636123,180.63164,2.395
3344,K00474.01,1,CONFIRMED,10.94577783,176.71834,3.0937
3345,K00474.02,1,CONFIRMED,28.9869016,134.7812,3.6233
3346,K00474.03,0,CANDIDATE,94.886902,214.82879,6.923
3347,K00474.04,1,CONFIRMED,5.03505665,132.65597,1.804
3348,K06707.02,0,FALSE POSITIVE,24.7222403,146.4611,4.53
3349,K00519.01,1,CONFIRMED,11.90352088,178.34161,4.297
3350,K00084.01,1,CONFIRMED,9.286964466,135.9945,3.3649
3351,K00519.02,1,CONFIRMED,34.0350605,134.42752,6.695
3352,K00520.01,1,CONFIRMED,12.75934489,170.32152,3.5889
3353,K00520.02,1,CONFIRMED,5.433132902,138.36644,2.4012
3354,K07627.01,0,FALSE POSITIVE,0.967427812,132.258305,5.8883
3355,K00572.01,1,CONFIRMED,10.64021008,179.77776,5.4381
3356,K00572.02,1,CONFIRMED,4.93883135,135.95465,4.388
3357,K00573.01,1,CONFIRMED,5.996533443,172.50558,3.3129
3358,K00573.02,1,CONFIRMED,2.06190864,133.19888,1.9743
3359,K00574.01,1,CONFIRMED,20.13490007,171.36734,3.7962
3360,K04838.03,0,CANDIDATE,24.0721647,148.9637,3.171
3361,K00416.02,1,CONFIRMED,88.2553729,153.77974,4.539
3362,K00417.01,0,CANDIDATE,19.193103549,176.966757,2.5425
3363,K00418.01,0,FALSE POSITIVE,22.418319842,172.797099,5.349
3364,K00419.01,0,FALSE POSITIVE,20.131477716,189.390784,3.2806
3365,K00420.01,1,CONFIRMED,6.010383339,174.084883,2.1939
3366,K05007.02,0,CANDIDATE,80.881757,136.6708,12.568
3367,K00006.01,0,FALSE POSITIVE,1.334101467,133.703081,2.1033
3368,K00080.01,0,CANDIDATE,9.250572762,135.407531,3.6373
3369,K00475.01,1,CONFIRMED,8.1808949,176.69885,2.7546
3370,K00475.02,1,CONFIRMED,15.31296388,171.79412,3.0935
3371,K00476.01,1,CONFIRMED,18.42794957,178.43963,2.9264
3372,K06765.02,0,FALSE POSITIVE,8.8249556,131.7064,2.976
3373,K00725.01,0,FALSE POSITIVE,7.30497811,169.64592,4.5414
3374,K00726.01,0,FALSE POSITIVE,5.115750935,173.26599,2.5378
3375,K00727.01,0,FALSE POSITIVE,1.213745575,170.582782,5.5835
3376,K00728.01,0,CANDIDATE,7.189379172,170.117783,2.0351
3377,K00729.01,0,FALSE POSITIVE,1.423799421,169.67436,1.4866
3378,K07628.01,0,CANDIDATE,1.8134378,132.6703,7.776
3379,K00730.01,1,CONFIRMED,14.78767172,176.79399,6.1191
3380,K00627.02,1,CONFIRMED,4.16536757,132.04068,3.2935
3381,K00628.01,1,CONFIRMED,14.48584765,175.00624,3.1365
3382,K00629.01,1,CONFIRMED,40.6992062,172.57123,7.074
3383,K00630.01,0,FALSE POSITIVE,4.532402495,171.92667,3.12
3384,K05449.02,0,FALSE POSITIVE,25.273355,134.5501,34.48
3385,K00631.01,1,CONFIRMED,15.458056682,173.782454,8.79536
3386,K00682.01,0,CANDIDATE,562.1725914,185.968547,9.8841
3387,K00683.01,0,CANDIDATE,278.1243979,177.51831,3.978
3388,K00684.01,0,CANDIDATE,4.034914368,172.257813,1.7874
3389,K00685.01,1,CONFIRMED,3.173914037,170.92525,3.6069
3390,K07124.02,0,FALSE POSITIVE,379.11996,267.6893,7.22
3391,K00686.01,0,CANDIDATE,52.513548727,171.6745959,3.2743
3392,K00687.01,0,CANDIDATE,4.17838675,171.98866,2.123
3393,K00730.02,1,CONFIRMED,9.84824649,138.38845,5.7471
3394,K00730.03,1,CONFIRMED,19.7243672,135.05923,7.202
3395,K00111.03,1,CONFIRMED,51.75530504,271.08808,7.4355
3396,K07630.01,0,CANDIDATE,16.2982201,134.7404,2.558
3397,K00730.04,1,CONFIRMED,7.38443269,137.47412,5.7351
3398,K00731.01,0,FALSE POSITIVE,7.06115081,169.86425,3.547
3399,K00099.01,0,CANDIDATE,2190.7010353,140.04806,19.891
3400,K00632.01,1,CONFIRMED,7.23858162,171.21912,3.1199
3401,K00633.01,1,CONFIRMED,161.4746786,170.60338,10.572
3402,K00634.01,0,FALSE POSITIVE,6.277827312,172.5786,8.6841
3403,K00635.01,1,CONFIRMED,16.71987303,171.40143,3.317
3404,K00636.01,0,FALSE POSITIVE,12.011661094,176.6358115,3.77516
3405,K00688.01,1,CONFIRMED,3.275821982,170.25357,3.0427
3406,K00689.01,1,CONFIRMED,15.87360981,182.40408,3.5246
3407,K00547.03,1,CONFIRMED,12.3860474,132.8175,2.604
3408,K00690.01,0,FALSE POSITIVE,1.360834768,169.709729,1.4886
3409,K00107.01,1,CONFIRMED,7.256962446,134.023923,4.9402
3410,K00691.01,1,CONFIRMED,29.66631669,189.36948,8.412
3411,K00691.02,1,CONFIRMED,16.2254975,144.02673,6.471
3412,K00732.01,1,CONFIRMED,1.260258822,170.408984,1.8594
3413,K00732.02,0,CANDIDATE,3.29534567,132.48799,1.902
3414,K07629.01,0,FALSE POSITIVE,0.542122617,131.98408,1.283
3415,K00732.03,0,CANDIDATE,5.25449393,132.55624,3.078
3416,K00733.01,1,CONFIRMED,5.924993927,169.71629,2.8874
3417,K00733.02,1,CONFIRMED,11.34934848,134.31805,3.1101
3418,K00637.01,0,FALSE POSITIVE,26.94927489,177.968689,10.6977
3419,K00638.01,1,CONFIRMED,23.6421965,172.58844,5.018
3420,K00638.02,1,CONFIRMED,67.0930642,146.57047,7.334
3421,K00639.01,1,CONFIRMED,17.97979816,182.24179,5.5828
3422,K00640.01,1,CONFIRMED,30.99664113,191.78502,2.9182
3423,K00692.01,1,CONFIRMED,2.462344253,171.84315,1.8113
3424,K00692.02,1,CONFIRMED,4.822969318,134.43535,0.8752
3425,K00548.02,0,CANDIDATE,6.0799457,136.444,2.706
3426,K00693.01,1,CONFIRMED,28.7796446,193.30374,8.349
3427,K00693.02,1,CONFIRMED,15.66057688,146.3487,7.012
3428,K00694.01,1,CONFIRMED,17.42115972,184.245906,4.9974
3429,K00733.03,1,CONFIRMED,3.13295351,135.67494,2.2207
3430,K00733.04,1,CONFIRMED,18.64349986,141.62687,1.8491
3431,K00408.05,0,FALSE POSITIVE,93.803766,170.55916,2.946
3432,K00734.01,1,CONFIRMED,24.5434566,187.92215,7.2518
3433,K00112.01,1,CONFIRMED,51.07926451,185.18087,6.3729
3434,K00734.02,0,CANDIDATE,70.2780911,151.32941,2.466
3435,K00100.01,0,CANDIDATE,9.9664004,141.15324,5.0127
3436,K00641.01,0,CANDIDATE,14.85185526,177.9987,3.5263
3437,K00642.01,0,FALSE POSITIVE,4.350413063,171.43565,1.7694
3438,K00643.01,0,FALSE POSITIVE,1.376384817,169.72919,1.745
3439,K00644.01,0,FALSE POSITIVE,45.977861823,240.597609,7.4493
3440,K00695.01,1,CONFIRMED,29.90721859,175.29337,4.8475
3441,K00696.01,0,FALSE POSITIVE,7.03380109,174.15772,6.4185
3442,K07378.02,0,CANDIDATE,56.391062,167.579,5.7
3443,K00697.01,1,CONFIRMED,3.032147946,171.734281,3.8627
3444,K00108.01,1,CONFIRMED,15.96532718,142.178033,4.5837
3445,K00698.01,0,FALSE POSITIVE,12.718711489,172.995345,2.48998
3446,K00735.01,0,CANDIDATE,22.34213536,171.55939,6.461
3447,K00736.01,1,CONFIRMED,18.79418506,177.79426,3.2906
3448,K00736.02,1,CONFIRMED,6.73893544,135.28218,2.813
3449,K00737.01,0,FALSE POSITIVE,14.49839316,182.679596,3.7343
3450,K00738.01,1,CONFIRMED,10.3392408,170.38549,3.075
3451,K00645.01,1,CONFIRMED,8.50339249,170.86894,2.9569
3452,K00645.02,1,CONFIRMED,23.7832097,179.75013,7.939
3453,K00646.01,0,FALSE POSITIVE,3.041547148,170.4878722,3.22798
3454,K00647.01,1,CONFIRMED,5.16949729,170.31339,4.5122
3455,K00648.01,0,CANDIDATE,10.47490332,171.99906,33.7939
3456,K00699.01,0,FALSE POSITIVE,5.41460536,174.65563,33.787
3457,K00700.01,1,CONFIRMED,30.86436512,172.93477,2.9557
3458,K00700.02,1,CONFIRMED,9.36059705,171.97292,3.2069
3459,K00700.03,1,CONFIRMED,14.6672293,145.42058,3.742
3460,K00700.04,1,CONFIRMED,68.1609897,187.03346,5.662
3461,K00738.02,1,CONFIRMED,13.28689997,172.11932,3.2825
3462,K00739.01,1,CONFIRMED,1.287076693,169.815491,1.4942
3463,K04388.02,0,CANDIDATE,61.858947,191.9736,21.32
3464,K00740.01,1,CONFIRMED,17.6717714,186.3704,3.4202
3465,K00741.01,0,FALSE POSITIVE,23.355341391,169.8339432,4.60672
3466,K00649.01,1,CONFIRMED,23.44970494,182.92295,8.6567
3467,K00102.01,0,CANDIDATE,1.73513619,135.060047,2.2741
3468,K00650.01,1,CONFIRMED,11.95474513,178.721694,2.1433
3469,K00651.01,0,FALSE POSITIVE,42.55930625,204.130006,3.0148
3470,K00652.01,1,CONFIRMED,16.080657264,182.7601,2.8701
3471,K00701.01,1,CONFIRMED,18.16407304,180.812425,2.9355
3472,K07521.02,0,FALSE POSITIVE,7.334073405,137.1334748,2.7308
3473,K00701.02,1,CONFIRMED,5.71489692,170.921904,2.3572
3474,K00701.03,1,CONFIRMED,122.3858681,150.41158,7.123
3475,K00702.01,0,FALSE POSITIVE,1.274840187,169.86973,14.833
3476,K00108.02,1,CONFIRMED,179.609803,295.330361,13.755
3477,K00703.01,0,FALSE POSITIVE,1.368617188,169.95175,1.6235
3478,K00653.01,0,FALSE POSITIVE,1.125963085,169.634,1.5034
3479,K00654.01,1,CONFIRMED,8.59481851,171.62781,3.254
3480,K00654.02,1,CONFIRMED,10.22215697,135.89017,1.1939
3481,K00655.01,1,CONFIRMED,25.6721559,192.09679,5.9629
3482,K00655.02,1,CONFIRMED,151.8851881,176.41272,12.091
3483,K07544.02,0,FALSE POSITIVE,1.065731229,132.039287,1.7499
3484,K00704.01,1,CONFIRMED,18.39629744,185.13946,2.7838
3485,K00705.01,0,FALSE POSITIVE,1.012672041,170.189232,3.0512
3486,K00706.01,0,FALSE POSITIVE,28.714216138,182.608668,6.0624
3487,K00707.01,1,CONFIRMED,21.77568158,189.63828,7.9588
3488,K00707.02,1,CONFIRMED,41.0283424,172.57481,9.8052
3489,K04453.02,0,FALSE POSITIVE,0.83442282,131.7827,1.873
3490,K00656.01,0,FALSE POSITIVE,1.906633332,170.064102,3.0825
3491,K00657.01,1,CONFIRMED,4.069425638,171.017743,2.0396
3492,K00102.02,0,CANDIDATE,4.06844957,132.27614,2.8349
3493,K00657.02,1,CONFIRMED,16.28247625,180.79815,2.9227
3494,K00658.01,1,CONFIRMED,3.162692075,169.64186,1.9529
3495,K00707.03,1,CONFIRMED,31.7848157,135.87105,8.8077
3496,K00707.04,1,CONFIRMED,13.17555999,143.6789,6.6677
3497,K00707.05,1,CONFIRMED,5.66815821,131.88743,4.9064
3498,K00708.01,1,CONFIRMED,17.40665216,171.00688,6.864
3499,K04577.02,0,CANDIDATE,3.07365139,134.17117,2.102
3500,K00109.01,0,FALSE POSITIVE,6.41496453,132.86482,3.9015
3501,K00658.02,1,CONFIRMED,5.370639542,172.23815,2.1121
3502,K00658.03,1,CONFIRMED,11.32977062,133.96755,3.845
3503,K00659.01,1,CONFIRMED,23.20579353,180.7628,4.3243
3504,K00660.01,1,CONFIRMED,6.07972016,170.58389,7.1228
3505,K07621.01,0,CANDIDATE,275.07365,315.2486,3.37
3506,K00661.01,1,CONFIRMED,14.40090414,174.98964,4.1682
3507,K00708.02,1,CONFIRMED,7.69363627,176.5035,5.0324
3508,K00709.01,1,CONFIRMED,21.3851584,178.78285,4.0819
3509,K00710.01,1,CONFIRMED,5.37493289,170.93379,3.9567
3510,K00710.02,1,CONFIRMED,8.58600968,137.95984,3.3443
3511,K04622.02,0,CANDIDATE,4.50158249,134.1153,1.855
3512,K00710.03,1,CONFIRMED,3.88688862,132.4955,3.683
3513,K00603.01,0,FALSE POSITIVE,2.192009479,171.671953,2.9453
3514,K00604.01,0,FALSE POSITIVE,8.254912972,174.43554,6.8822
3515,K00605.01,1,CONFIRMED,2.628117322,169.718913,1.8289
3516,K00605.02,0,CANDIDATE,5.06546874,131.94499,2.203
3517,K00606.01,0,FALSE POSITIVE,3.170626881,172.047171,2.7189
3518,K00607.01,0,CANDIDATE,5.89399142,173.485973,1.2737
3519,K00661.02,1,CONFIRMED,25.6613816,155.13806,4.459
3520,K00662.01,1,CONFIRMED,10.21418792,170.70466,5.8201
3521,K00663.01,1,CONFIRMED,2.755637216,170.845854,1.8559
3522,K07622.01,0,FALSE POSITIVE,36.2671673,155.0813,2.065
3523,K00103.01,1,CONFIRMED,14.91095177,141.336726,3.325
3524,K00663.02,1,CONFIRMED,20.30652862,172.6581,2.8014
3525,K00711.01,1,CONFIRMED,44.6996563,174.82144,6.2289
3526,K00711.02,1,CONFIRMED,3.619309734,135.44164,3.0504
3527,K00711.03,1,CONFIRMED,124.5245224,254.17788,9.654
3528,K04692.02,0,CANDIDATE,7.6720844,134.1756,3.451
3529,K00712.01,0,FALSE POSITIVE,2.178150857,171.2325,1.931
3530,K00713.01,0,FALSE POSITIVE,2.178150567,171.232233,3.5065
3531,K00608.01,0,FALSE POSITIVE,25.33709016,192.91451,9.664
3532,K00609.01,0,FALSE POSITIVE,4.396999852,172.023406,1.875
3533,K00610.01,1,CONFIRMED,14.28228147,180.84677,2.6588
3534,K00611.01,0,CANDIDATE,3.251659087,171.0604906,1.5286
3535,K00008.01,0,FALSE POSITIVE,1.16015259,121.704645,1.3433
3536,K00094.04,1,CONFIRMED,3.743166733,131.61967,3.6888
3537,K00664.01,1,CONFIRMED,13.13747785,170.22786,4.8655
3538,K00664.02,1,CONFIRMED,7.78199862,133.58871,3.947
3539,K07623.01,0,FALSE POSITIVE,2.2227289,131.895,2.617
3540,K00664.03,1,CONFIRMED,23.4433748,152.00588,5.768
3541,K00665.01,1,CONFIRMED,5.868066282,170.324046,4.1246
3542,K00665.02,1,CONFIRMED,1.61189046,133.5704,3.0792
3543,K00110.01,1,CONFIRMED,9.940666412,135.21559,3.9092
3544,K00714.01,1,CONFIRMED,4.182001885,172.789576,2.2209
3545,K04700.02,0,CANDIDATE,66.47762,184.2673,4.487
3546,K00715.01,0,FALSE POSITIVE,1.621668852,170.358337,1.7517
3547,K00716.01,0,CANDIDATE,26.89316101,179.95245,2.3266
3548,K00717.01,1,CONFIRMED,14.70749512,175.79267,3.1506
3549,K00612.01,1,CONFIRMED,20.73989406,173.21912,3.1505
3550,K00612.02,1,CONFIRMED,47.4277116,216.55737,5.2679
3551,K00613.01,0,FALSE POSITIVE,5.07442951,171.55916,4.064
3552,K00614.01,1,CONFIRMED,12.874712426,170.022499,2.2491
3553,K00615.01,0,FALSE POSITIVE,176.2432946,192.50359,5.0423
3554,K00665.03,1,CONFIRMED,3.07155284,133.30255,4.0935
3555,K00666.01,1,CONFIRMED,22.24814617,174.13676,4.1483
3556,K07636.01,0,CANDIDATE,0.702739679,131.533,1.379
3557,K00667.01,0,FALSE POSITIVE,4.305219002,170.453154,2.6845
3558,K00668.01,0,FALSE POSITIVE,13.779711352,178.6879965,7.63871
3559,K00104.01,1,CONFIRMED,2.508057497,135.000657,1.1134
3560,K00669.01,0,FALSE POSITIVE,5.07437786,171.56544,5.942
3561,K00717.02,1,CONFIRMED,0.900375925,133.11787,1.257
3562,K00718.01,1,CONFIRMED,4.585466941,169.86095,3.4437
3563,K00718.02,1,CONFIRMED,22.71443351,147.29684,6.0875
3564,K00718.03,1,CONFIRMED,47.903427,141.98347,6.191
3565,K00719.01,1,CONFIRMED,9.034190783,171.015329,1.5501
3566,K00616.01,0,FALSE POSITIVE,1.433339604,169.85606,1.3665
3567,K00617.01,0,FALSE POSITIVE,37.86511904,198.599331,2.9799
3568,K00618.01,1,CONFIRMED,9.07098164,178.3435,2.6903
3569,K00619.01,0,FALSE POSITIVE,2.879243323,170.710636,2.6273
3570,K00620.01,1,CONFIRMED,45.15535633,159.10544,5.7845
3571,K00670.01,1,CONFIRMED,9.48965527,171.92604,3.587
3572,K00671.01,1,CONFIRMED,4.22865217,170.74053,3.3275
3573,K07637.01,0,FALSE POSITIVE,2.85889907,134.16649,1.465
3574,K00671.02,1,CONFIRMED,7.46662068,132.7755,3.87
3575,K00671.03,1,CONFIRMED,16.25951967,144.53203,3.854
3576,K00671.04,1,CONFIRMED,11.1317901,134.42272,4.051
3577,K00719.02,1,CONFIRMED,28.1224393,146.91763,4.174
3578,K00111.01,1,CONFIRMED,11.427550984,137.613711,4.6074
3579,K07631.01,0,FALSE POSITIVE,0.983304511,132.48478,1.78
3580,K00719.03,1,CONFIRMED,45.9029768,166.55667,5.0041
3581,K00719.04,1,CONFIRMED,4.159816554,133.78616,1.6261
3582,K00720.01,1,CONFIRMED,5.69059163,174.04885,2.557
3583,K00097.01,1,CONFIRMED,4.885488596,134.2768785,5.16165
3584,K00620.02,1,CONFIRMED,130.17802962,212.032638,8.4534
3585,K00620.03,1,CONFIRMED,85.3162004,295.31588,2.7441
3586,K00621.01,0,CANDIDATE,17.761998411,174.1831018,2.4644
3587,K00622.01,0,CANDIDATE,155.042265,213.49978,9.848
3588,K00623.01,1,CONFIRMED,10.34973276,174.06193,4.4859
3589,K00672.01,1,CONFIRMED,16.08786246,172.81384,3.095
3590,K07638.01,0,CANDIDATE,25.0032023,140.90106,5.498
3591,K00672.02,1,CONFIRMED,41.74938613,153.84636,5.6098
3592,K00672.03,0,FALSE POSITIVE,0.56680081,131.81737,3.6116
3593,K00673.01,1,CONFIRMED,4.41746257,170.79073,2.965
3594,K00105.01,1,CONFIRMED,8.981014925,136.649307,1.8478
3595,K00674.01,1,CONFIRMED,16.33888067,177.917586,9.3599
3596,K07632.01,0,FALSE POSITIVE,39.1307086,165.7408,2.295
3597,K00720.02,1,CONFIRMED,10.04157214,137.08442,2.6577
3598,K00720.03,1,CONFIRMED,18.36974658,131.86573,2.939
3599,K00720.04,1,CONFIRMED,2.79590004,132.72971,2.056
3600,K00721.01,1,CONFIRMED,13.72462702,180.64807,6.9758
3601,K00722.01,1,CONFIRMED,46.40626,192.99633,7.0281
3602,K07634.01,0,CANDIDATE,80.84069,177.3473,8.567
3603,K00623.02,1,CONFIRMED,15.67750191,179.47311,5.5082
3604,K00623.03,1,CONFIRMED,5.59931543,171.47391,3.8944
3605,K00623.04,1,CONFIRMED,25.2100146,154.41122,6.553
3606,K00624.01,1,CONFIRMED,17.79001678,182.43745,4.4116
3607,K00624.02,1,CONFIRMED,49.5674085,169.54227,4.002
3608,K00098.01,1,CONFIRMED,6.790120801,138.088199,6.0437
3609,K00675.01,0,FALSE POSITIVE,1.655467295,169.54872,3.2424
3610,K00676.01,1,CONFIRMED,7.972510087,171.585057,2.9754
3611,K00676.02,1,CONFIRMED,2.453236139,170.892059,1.6691
3612,K00677.01,0,FALSE POSITIVE,11.9710626,171.08425,2.7607
3613,K00678.01,1,CONFIRMED,6.0404622,172.59327,1.98
3614,K00678.02,1,CONFIRMED,4.13852825,132.01882,2.281
3615,K00723.01,1,CONFIRMED,3.936993144,169.650592,1.887
3616,K00723.02,1,CONFIRMED,28.08185982,194.91696,4.5288
3617,K00111.02,1,CONFIRMED,23.66834635,132.71421,5.8297
3618,K00723.03,1,CONFIRMED,10.08881066,173.083353,1.7726
3619,K07635.01,0,CANDIDATE,60.458443,136.3553,8.43
3620,K00724.01,0,FALSE POSITIVE,6.97106919,174.70305,3.9125
3621,K00624.03,1,CONFIRMED,1.311842968,133.11058,1.7876
3622,K00625.01,0,FALSE POSITIVE,38.13853099,180.43748,3.8617
3623,K00626.01,1,CONFIRMED,14.58649856,172.22185,4.0249
3624,K00626.02,0,CANDIDATE,8.0292018,132.8283,3.462
3625,K07639.01,0,FALSE POSITIVE,1.05569286,131.5576,1.289
3626,K00627.01,1,CONFIRMED,7.75192755,176.17197,3.5413
3627,K00679.01,1,CONFIRMED,31.80475991,190.25413,8.699
3628,K00679.02,1,CONFIRMED,16.2580276,139.6381,6.375
3629,K00680.01,1,CONFIRMED,8.600153929,177.642421,9.0015
3630,K00009.01,0,FALSE POSITIVE,3.719809197,135.068298,3.5317
3631,K07633.01,0,FALSE POSITIVE,0.73975345,131.81739,4.2
3632,K00106.01,0,FALSE POSITIVE,1.612249049,131.85204,4.235
3633,K00681.01,0,FALSE POSITIVE,44.258173075,188.495537,7.58264
3634,K04062.01,0,FALSE POSITIVE,3.05933906,131.7541,1.7332
3635,K04063.01,0,FALSE POSITIVE,0.624677585,131.8663,2.411
3636,K04064.01,0,FALSE POSITIVE,0.759763198,131.78816,3.083
3637,K04065.01,0,FALSE POSITIVE,372.37369,138.0835,12.33
3638,K04066.01,1,CONFIRMED,126.55719,145.69736,8.079
3639,K04135.01,0,FALSE POSITIVE,12.435190544,140.8323906,3.8305
3640,K02289.02,1,CONFIRMED,20.0983676,207.57757,5.207
3641,K07646.01,0,FALSE POSITIVE,85.112898,171.8254,2.503
3642,K04136.01,0,CANDIDATE,2.41750021,133.80584,4.33
3643,K04136.02,0,CANDIDATE,4.03357434,134.23275,5.886
3644,K04137.01,0,FALSE POSITIVE,0.504426087,131.894825,1.6276
3645,K02220.04,0,CANDIDATE,7.66462913,137.38342,3.614
3646,K04067.01,1,CONFIRMED,9.6887216,131.8295,2.0
3647,K04068.01,1,CONFIRMED,19.597317,135.26526,4.508
3648,K04069.01,1,CONFIRMED,13.06243545,144.18426,3.244
3649,K04070.01,0,FALSE POSITIVE,0.793663156,131.79065,0.8244
3650,K04138.01,0,FALSE POSITIVE,2.81401302,133.0785,5.801
3651,K04139.01,1,CONFIRMED,3.74031708,134.70305,2.394
3652,K07650.01,0,FALSE POSITIVE,0.851678507,131.62317,2.028
3653,K04140.01,0,FALSE POSITIVE,205.30627,186.434,7.86
3654,K04141.01,0,FALSE POSITIVE,0.978046982,131.68639,2.6137
3655,K04142.01,0,FALSE POSITIVE,1.332566763,132.04547,4.001
3656,K04071.01,0,FALSE POSITIVE,1.89131005,132.66204,5.687
3657,K04072.01,1,CONFIRMED,0.692978457,131.80142,1.1366
3658,K04073.01,0,FALSE POSITIVE,87.140633,169.262,18.11
3659,K04074.01,0,FALSE POSITIVE,185.53285,310.2503,31.46
3660,K04075.01,0,FALSE POSITIVE,0.885131111,131.8742,3.377
3661,K04143.01,0,FALSE POSITIVE,1.85447373,132.50369,2.665
3662,K04144.01,0,CANDIDATE,0.487656278,132.16692,1.0129
3663,K07642.01,0,FALSE POSITIVE,0.502622858,131.61123,3.085
3664,K02298.02,1,CONFIRMED,31.8055128,150.6791,3.979
3665,K04145.01,0,CANDIDATE,3.25424652,133.5121,5.378
3666,K04146.01,1,CONFIRMED,3.50472344,133.72225,1.9464
3667,K04076.01,1,CONFIRMED,124.827797,208.79191,6.479
3668,K02220.05,0,CANDIDATE,11.9294568,133.74078,3.193
3669,K04077.01,0,FALSE POSITIVE,0.786260569,132.166816,4.556
3670,K04078.01,0,FALSE POSITIVE,0.597934463,131.95507,3.1225
3671,K04079.01,0,FALSE POSITIVE,360.76458,148.5386,21.22
3672,K04147.01,0,FALSE POSITIVE,2.15292788,132.36514,3.043
3673,K04148.01,0,FALSE POSITIVE,2.61585431,132.42844,6.519
3674,K04149.01,0,CANDIDATE,9.54699216,140.15819,5.063
3675,K04149.02,0,CANDIDATE,14.708641,133.85125,5.394
3676,K04150.01,1,CONFIRMED,31.3351094,136.97538,6.071
3677,K04080.01,0,FALSE POSITIVE,1.061002863,132.52463,1.962
3678,K04081.01,0,FALSE POSITIVE,363.35755,135.9933,19.85
3679,K04082.01,0,FALSE POSITIVE,0.924821319,132.09187,2.594
3680,K04083.01,0,FALSE POSITIVE,4.4697452,133.00892,5.33
3681,K04084.01,1,CONFIRMED,214.881456,213.4044,9.581
3682,K04154.02,0,FALSE POSITIVE,122.906853,195.9104,15.97
3683,K04155.01,0,FALSE POSITIVE,12.422216754,141.8461927,6.5533
3684,K04156.01,1,CONFIRMED,4.85018974,135.31157,5.676
3685,K07651.01,0,FALSE POSITIVE,383.43595,483.2484,11.059
3686,K04157.01,0,CANDIDATE,3.82315697,133.06936,2.388
3687,K04158.01,0,FALSE POSITIVE,0.842336445,131.73901,1.519
3688,K00142.02,0,FALSE POSITIVE,339.42934084,187.5194914,7.5
3689,K00255.02,0,CANDIDATE,13.6032081,140.3975,2.592
3690,K04085.01,0,FALSE POSITIVE,0.914468919,132.120912,2.695
3691,K04086.01,0,FALSE POSITIVE,1.54039744,131.99974,1.787
3692,K02243.02,1,CONFIRMED,8.45805119,137.06123,2.998
3693,K04087.01,1,CONFIRMED,101.1107014,215.5204,8.029
3694,K04088.01,0,FALSE POSITIVE,0.907943645,132.133484,1.9144
3695,K04163.01,0,FALSE POSITIVE,94.446856,166.1513,7.502
3696,K04164.01,0,FALSE POSITIVE,0.92565941,132.11002,1.488
3697,K04165.01,0,FALSE POSITIVE,0.537110149,131.55982,1.7976
3698,K04166.01,1,CONFIRMED,9.84262076,134.02155,1.6018
3699,K04167.01,0,FALSE POSITIVE,2.99194823,134.1641,4.39
3700,K00435.05,1,CONFIRMED,62.3026877,179.09948,7.509
3701,K02175.02,1,CONFIRMED,72.3826983,179.49813,8.279
3702,K04019.01,0,FALSE POSITIVE,360.33012,159.4314,15.16
3703,K04020.01,0,FALSE POSITIVE,0.566803149,131.79596,1.643
3704,K07652.01,0,FALSE POSITIVE,15.3466028,143.8142,4.966
3705,K04021.01,0,CANDIDATE,7.23531329,133.12054,3.338
3706,K04089.01,0,FALSE POSITIVE,0.531106622,131.906467,3.0293
3707,K04090.01,0,FALSE POSITIVE,1.332547503,132.05767,4.521
3708,K04091.01,1,CONFIRMED,225.585245,272.79566,11.166
3709,K04092.01,1,CONFIRMED,24.4972683,133.92177,5.43
3710,K07643.01,0,FALSE POSITIVE,4.20253859,132.3097,5.389
3711,K04093.01,0,FALSE POSITIVE,0.535578808,131.80805,1.7973
3712,K04151.01,0,FALSE POSITIVE,0.89486317,132.21767,2.657
3713,K04152.01,0,CANDIDATE,64.1862264,191.65639,8.485
3714,K04153.01,1,CONFIRMED,4.62602867,134.68092,0.643
3715,K02303.02,0,CANDIDATE,8.93484887,133.39108,2.579
3716,K07647.01,0,FALSE POSITIVE,7.04716175,132.7504,2.693
3717,K04154.01,0,FALSE POSITIVE,368.71479,318.8424,16.46
3718,K04021.02,0,CANDIDATE,4.93211932,132.4538,3.144
3719,K04022.01,0,CANDIDATE,4.85819429,135.14503,5.356
3720,K04023.01,0,FALSE POSITIVE,119.0192648,341.26197,8.1
3721,K04024.01,1,CONFIRMED,8.40693068,133.42739,1.866
3722,K07644.01,0,CANDIDATE,3.39904814,134.6684,2.922
3723,K04025.01,0,FALSE POSITIVE,0.974479091,132.37246,1.866
3724,K04094.01,0,FALSE POSITIVE,3.57017774,134.4442,4.473
3725,K04095.01,0,FALSE POSITIVE,1.10601182,131.83599,2.577
3726,K04096.01,0,FALSE POSITIVE,6.873655305,132.4527832,3.5415
3727,K02250.02,0,CANDIDATE,0.626281766,131.90594,1.1812
3728,K07648.01,0,CANDIDATE,1.183505016,131.75303,1.275
3729,K04097.01,1,CONFIRMED,2.790643481,133.1555,0.6871
3730,K04159.01,1,CONFIRMED,0.971915957,132.16504,1.6023
3731,K04160.01,1,CONFIRMED,3.03196812,133.98825,1.723
3732,K04161.01,0,FALSE POSITIVE,1.2940561,131.861,0.97
